series_id,year,period,value
APUA42374712,1985,M05,1.171
APUA42374712,1985,M06,1.196
APUA42374712,1985,M07,1.188
APUA42374712,1985,M08,1.167
APUA42374712,1985,M09,1.145
APUA42374712,1985,M10,1.142
APUA42374712,1985,M11,1.126
APUA42374712,1985,M12,1.132
APUA42374712,1986,M01,1.132
APUA42374712,1986,M02,1.089
APUA42374712,1986,M03,0.952
APUA42374712,1986,M04,0.812
APUA42374712,1986,M05,0.865
APUA42374712,1986,M06,0.888
APUA42374712,1986,M07,0.884
APUA42374712,1986,M08,0.844
APUA42374712,1986,M09,0.855
APUA42374712,1986,M10,0.824
APUA42374712,1986,M11,0.771
APUA42374712,1986,M12,0.772
APUA42374713,1978,M01,0.692
APUA42374713,1978,M02,0.693
APUA42374713,1978,M03,0.692
APUA42374713,1978,M04,0.695
APUA42374713,1978,M05,0.705
APUA42374713,1978,M06,0.717
APUA42374713,1978,M07,0.724
APUA42374713,1978,M08,0.736
APUA42374713,1978,M09,0.741
APUA42374713,1978,M10,0.743
APUA42374713,1978,M11,0.744
APUA42374713,1978,M12,0.746
APUA42374713,1979,M01,0.751
APUA42374713,1979,M02,0.764
APUA42374713,1979,M03,0.787
APUA42374713,1979,M04,0.829
APUA42374713,1979,M05,0.874
APUA42374713,1979,M06,0.928
APUA42374713,1979,M07,0.973
APUA42374713,1979,M08,1.020
APUA42374713,1979,M09,1.069
APUA42374713,1979,M10,1.077
APUA42374713,1979,M11,1.087
APUA42374713,1979,M12,1.107
APUA42374713,1980,M01,1.153
APUA42374713,1980,M02,1.246
APUA42374713,1980,M03,1.301
APUA42374713,1980,M04,1.322
APUA42374713,1980,M05,1.319
APUA42374713,1980,M06,1.307
APUA42374713,1980,M07,1.313
APUA42374713,1980,M08,1.317
APUA42374713,1980,M09,1.315
APUA42374713,1980,M10,1.312
APUA42374713,1980,M11,1.312
APUA42374713,1980,M12,1.314
APUA42374713,1981,M01,1.324
APUA42374713,1981,M02,1.395
APUA42374713,1981,M03,1.430
APUA42374714,1978,M01,0.650
APUA42374714,1978,M02,0.650
APUA42374714,1978,M03,0.649
APUA42374714,1978,M04,0.651
APUA42374714,1978,M05,0.665
APUA42374714,1978,M06,0.675
APUA42374714,1978,M07,0.682
APUA42374714,1978,M08,0.696
APUA42374714,1978,M09,0.699
APUA42374714,1978,M10,0.699
APUA42374714,1978,M11,0.701
APUA42374714,1978,M12,0.704
APUA42374714,1979,M01,0.708
APUA42374714,1979,M02,0.723
APUA42374714,1979,M03,0.757
APUA42374714,1979,M04,0.799
APUA42374714,1979,M05,0.845
APUA42374714,1979,M06,0.906
APUA42374714,1979,M07,0.949
APUA42374714,1979,M08,1.006
APUA42374714,1979,M09,1.071
APUA42374714,1979,M10,1.073
APUA42374714,1979,M11,1.078
APUA42374714,1979,M12,1.094
APUA42374714,1980,M01,1.130
APUA42374714,1980,M02,1.216
APUA42374714,1980,M03,1.261
APUA42374714,1980,M04,1.282
APUA42374714,1980,M05,1.268
APUA42374714,1980,M06,1.250
APUA42374714,1980,M07,1.265
APUA42374714,1980,M08,1.269
APUA42374714,1980,M09,1.268
APUA42374714,1980,M10,1.273
APUA42374714,1980,M11,1.277
APUA42374714,1980,M12,1.277
APUA42374714,1981,M01,1.293
APUA42374714,1981,M02,1.369
APUA42374714,1981,M03,1.402
APUA42374714,1981,M04,1.410
APUA42374714,1981,M05,1.423
APUA42374714,1981,M06,1.430
APUA42374714,1981,M07,1.448
APUA42374714,1981,M08,1.413
APUA42374714,1981,M09,1.416
APUA42374714,1981,M10,1.411
APUA42374714,1981,M11,1.406
APUA42374714,1981,M12,1.396
APUA42374714,1982,M01,1.371
APUA42374714,1982,M02,1.334
APUA42374714,1982,M03,1.284
APUA42374714,1982,M04,1.228
APUA42374714,1982,M05,1.215
APUA42374714,1982,M06,1.264
APUA42374714,1982,M07,1.304
APUA42374714,1982,M08,1.305
APUA42374714,1982,M09,1.282
APUA42374714,1982,M10,1.247
APUA42374714,1982,M11,1.226
APUA42374714,1982,M12,1.185
APUA42374714,1983,M01,1.127
APUA42374714,1983,M02,1.035
APUA42374714,1983,M03,1.000
APUA42374714,1983,M04,1.037
APUA42374714,1983,M05,1.133
APUA42374714,1983,M06,1.207
APUA42374714,1983,M07,1.293
APUA42374714,1983,M08,1.301
APUA42374714,1983,M09,1.297
APUA42374714,1983,M10,1.276
APUA42374714,1983,M11,1.244
APUA42374714,1983,M12,1.229
APUA42374714,1984,M01,1.205
APUA42374714,1984,M02,1.158
APUA42374714,1984,M03,1.141
APUA42374714,1984,M04,1.207
APUA42374714,1984,M05,1.242
APUA42374714,1984,M06,1.244
APUA42374714,1984,M07,1.237
APUA42374714,1984,M08,1.202
APUA42374714,1984,M09,1.221
APUA42374714,1984,M10,1.242
APUA42374714,1984,M11,1.252
APUA42374714,1984,M12,1.247
APUA42374714,1985,M01,1.232
APUA42374714,1985,M02,1.208
APUA42374714,1985,M03,1.189
APUA42374714,1985,M04,1.190
APUA42374714,1985,M05,1.239
APUA42374714,1985,M06,1.263
APUA42374714,1985,M07,1.258
APUA42374714,1985,M08,1.237
APUA42374714,1985,M09,1.221
APUA42374714,1985,M10,1.213
APUA42374714,1985,M11,1.197
APUA42374714,1985,M12,1.210
APUA42374714,1986,M01,1.203
APUA42374714,1986,M02,1.171
APUA42374714,1986,M03,1.026
APUA42374714,1986,M04,0.926
APUA42374714,1986,M05,0.949
APUA42374714,1986,M06,0.972
APUA42374714,1986,M07,0.963
APUA42374714,1986,M08,0.912
APUA42374714,1986,M09,0.915
APUA42374714,1986,M10,0.881
APUA42374714,1986,M11,0.817
APUA42374714,1986,M12,0.804
APUA42374714,1998,M01,1.245
APUA42374714,1998,M02,1.152
APUA42374714,1998,M03,1.071
APUA42374714,1998,M04,1.066
APUA42374714,1998,M05,1.107
APUA42374714,1998,M06,1.134
APUA42374714,1998,M07,1.124
APUA42374714,1998,M08,1.114
APUA42374714,1998,M09,1.110
APUA42374714,1998,M10,1.109
APUA42374714,1998,M11,1.092
APUA42374714,1998,M12,1.076
APUA42374714,1999,M01,1.056
APUA42374714,1999,M02,1.017
APUA42374714,1999,M03,1.055
APUA42374714,1999,M04,1.382
APUA42374714,1999,M05,1.395
APUA42374714,1999,M06,1.337
APUA42374714,1999,M07,1.385
APUA42374714,1999,M08,1.439
APUA42374714,1999,M09,1.434
APUA42374714,1999,M10,1.383
APUA42374714,1999,M11,1.357
APUA42374714,1999,M12,1.388
APUA42374714,2000,M01,1.387
APUA42374714,2000,M02,1.428
APUA42374714,2000,M03,1.602
APUA42374714,2000,M04,1.690
APUA42374714,2000,M05,1.633
APUA42374714,2000,M06,1.587
APUA42374714,2000,M07,1.638
APUA42374714,2000,M08,1.640
APUA42374714,2000,M09,1.709
APUA42374714,2000,M10,1.720
APUA42374714,2000,M11,1.698
APUA42374714,2000,M12,1.660
APUA42374714,2001,M01,1.589
APUA42374714,2001,M02,1.545
APUA42374714,2001,M03,1.549
APUA42374714,2001,M04,1.543
APUA42374714,2001,M05,1.577
APUA42374714,2001,M06,1.617
APUA42374714,2001,M07,1.591
APUA42374714,2001,M08,1.518
APUA42374714,2001,M09,1.664
APUA42374714,2001,M10,1.632
APUA42374714,2001,M11,1.486
APUA42374714,2001,M12,1.281
APUA42374714,2002,M01,1.200
APUA42374714,2002,M02,1.168
APUA42374714,2002,M03,1.230
APUA42374714,2002,M04,1.434
APUA42374714,2002,M05,1.460
APUA42374714,2002,M06,1.464
APUA42374714,2002,M07,1.482
APUA42374714,2002,M08,1.488
APUA42374714,2002,M09,1.468
APUA42374714,2002,M10,1.412
APUA42374714,2002,M11,1.410
APUA42374714,2002,M12,1.382
APUA42374714,2003,M01,1.387
APUA42374714,2003,M02,1.642
APUA42374714,2003,M03,1.861
APUA42374714,2003,M04,1.785
APUA42374714,2003,M05,1.625
APUA42374714,2003,M06,1.547
APUA42374714,2003,M07,1.599
APUA42374714,2003,M08,1.762
APUA42374714,2003,M09,1.879
APUA42374714,2003,M10,1.661
APUA42374714,2003,M11,1.594
APUA42374714,2003,M12,1.523
APUA42374714,2004,M01,1.612
APUA42374714,2004,M02,1.672
APUA42374714,2004,M03,1.790
APUA42374714,2004,M04,1.902
APUA42374714,2004,M05,2.196
APUA42374714,2004,M06,2.265
APUA42374714,2004,M07,2.012
APUA42374714,2004,M08,1.932
APUA42374714,2004,M09,1.993
APUA42374714,2004,M10,2.058
APUA42374714,2004,M11,2.055
APUA42374714,2004,M12,1.922
APUA42374714,2005,M01,1.811
APUA42374714,2005,M02,1.923
APUA42374714,2005,M03,2.154
APUA42374714,2005,M04,2.444
APUA42374714,2005,M05,2.427
APUA42374714,2005,M06,2.304
APUA42374714,2005,M07,2.436
APUA42374714,2005,M08,2.602
APUA42374714,2005,M09,2.876
APUA42374714,2005,M10,2.798
APUA42374714,2005,M11,2.497
APUA42374714,2005,M12,2.234
APUA42374714,2006,M01,2.235
APUA42374714,2006,M02,2.288
APUA42374714,2006,M03,2.400
APUA42374714,2006,M04,2.764
APUA42374714,2006,M05,3.114
APUA42374714,2006,M06,3.110
APUA42374714,2006,M07,3.017
APUA42374714,2006,M08,2.999
APUA42374714,2006,M09,2.803
APUA42374714,2006,M10,2.530
APUA42374714,2006,M11,2.444
APUA42374714,2006,M12,2.573
APUA42374714,2007,M01,2.596
APUA42374714,2007,M02,2.467
APUA42374714,2007,M03,2.762
APUA42374714,2007,M04,3.076
APUA42374714,2007,M05,3.358
APUA42374714,2007,M06,3.140
APUA42374714,2007,M07,2.959
APUA42374714,2007,M08,2.790
APUA42374714,2007,M09,2.875
APUA42374714,2007,M10,2.982
APUA42374714,2007,M11,3.196
APUA42374714,2007,M12,3.129
APUA42374714,2008,M01,3.077
APUA42374714,2008,M02,3.163
APUA42374714,2008,M03,3.460
APUA42374714,2008,M04,3.574
APUA42374714,2008,M05,3.859
APUA42374714,2008,M06,4.288
APUA42374714,2008,M07,4.271
APUA42374714,2008,M08,3.977
APUA42374714,2008,M09,3.740
APUA42374714,2008,M10,3.118
APUA42374714,2008,M11,2.191
APUA42374714,2008,M12,1.812
APUA42374714,2009,M01,2.012
APUA42374714,2009,M02,2.163
APUA42374714,2009,M03,2.148
APUA42374714,2009,M04,2.302
APUA42374714,2009,M05,2.510
APUA42374714,2009,M06,2.835
APUA42374714,2009,M07,2.704
APUA42374714,2009,M08,2.840
APUA42374714,2009,M09,2.907
APUA42374714,2009,M10,2.760
APUA42374714,2009,M11,2.821
APUA42374714,2009,M12,2.791
APUA42374714,2010,M01,2.866
APUA42374714,2010,M02,2.811
APUA42374714,2010,M03,2.976
APUA42374714,2010,M04,3.052
APUA42374714,2010,M05,3.007
APUA42374714,2010,M06,2.937
APUA42374714,2010,M07,2.984
APUA42374714,2010,M08,3.068
APUA42374714,2010,M09,2.943
APUA42374714,2010,M10,3.011
APUA42374714,2010,M11,3.076
APUA42374714,2010,M12,3.146
APUA42374714,2011,M01,3.232
APUA42374714,2011,M02,3.337
APUA42374714,2011,M03,3.700
APUA42374714,2011,M04,3.915
APUA42374714,2011,M05,3.993
APUA42374714,2011,M06,3.859
APUA42374714,2011,M07,3.780
APUA42374714,2011,M08,3.753
APUA42374714,2011,M09,3.858
APUA42374714,2011,M10,3.802
APUA42374714,2011,M11,3.674
APUA42374714,2011,M12,3.444
APUA42374714,2012,M01,3.437
APUA42374714,2012,M02,3.572
APUA42374714,2012,M03,3.998
APUA42374714,2012,M04,4.076
APUA42374714,2012,M05,4.155
APUA42374714,2012,M06,4.001
APUA42374714,2012,M07,3.567
APUA42374714,2012,M08,3.806
APUA42374714,2012,M09,4.009
APUA42374714,2012,M10,3.964
APUA42374714,2012,M11,3.470
APUA42374714,2012,M12,3.339
APUA42374714,2013,M01,3.369
APUA42374714,2013,M02,3.622
APUA42374714,2013,M03,3.795
APUA42374714,2013,M04,3.635
APUA42374714,2013,M05,3.831
APUA42374714,2013,M06,3.793
APUA42374714,2013,M07,3.820
APUA42374714,2013,M08,3.787
APUA42374714,2013,M09,3.658
APUA42374714,2013,M10,3.442
APUA42374714,2013,M11,3.243
APUA42374714,2013,M12,3.292
APUA42374714,2014,M01,3.367
APUA42374714,2014,M02,3.313
APUA42374714,2014,M03,3.575
APUA42374714,2014,M04,3.746
APUA42374714,2014,M05,3.872
APUA42374714,2014,M06,3.930
APUA42374714,2014,M07,3.959
APUA42374714,2014,M08,3.834
APUA42374714,2014,M09,3.745
APUA42374714,2014,M10,3.401
APUA42374714,2014,M11,2.995
APUA42374714,2014,M12,2.834
APUA42374714,2015,M01,2.299
APUA42374714,2015,M02,2.308
APUA42374714,2015,M03,2.853
APUA42374714,2015,M04,2.697
APUA42374714,2015,M05,3.001
APUA42374714,2015,M06,3.046
APUA42374714,2015,M07,3.141
APUA42374714,2015,M08,3.034
APUA42374714,2015,M09,2.726
APUA42374714,2015,M10,2.427
APUA42374714,2015,M11,2.382
APUA42374714,2015,M12,2.314
APUA42374714,2016,M01,2.290
APUA42374714,2016,M02,1.983
APUA42374714,2016,M03,2.083
APUA42374714,2016,M04,2.214
APUA42374714,2016,M05,2.396
APUA42374714,2016,M06,2.527
APUA42374714,2016,M07,2.515
APUA42374714,2016,M08,2.447
APUA42374714,2016,M09,2.552
APUA42374714,2016,M10,2.599
APUA42374714,2016,M11,2.548
APUA42374714,2016,M12,2.427
APUA42374714,2017,M01,2.643
APUA42374714,2017,M02,2.620
APUA42374714,2017,M03,2.679
APUA42374714,2017,M04,2.742
APUA42374714,2017,M05,2.717
APUA42374714,2017,M06,2.674
APUA42374714,2017,M07,2.656
APUA42374714,2017,M08,2.719
APUA42374714,2017,M09,2.907
APUA42374715,1998,M01,1.358
APUA42374715,1998,M02,1.268
APUA42374715,1998,M03,1.183
APUA42374715,1998,M04,1.172
APUA42374715,1998,M05,1.218
APUA42374715,1998,M06,1.246
APUA42374715,1998,M07,1.240
APUA42374715,1998,M08,1.236
APUA42374715,1998,M09,1.232
APUA42374715,1998,M10,1.234
APUA42374715,1998,M11,1.215
APUA42374715,1998,M12,1.202
APUA42374715,1999,M01,1.188
APUA42374715,1999,M02,1.149
APUA42374715,1999,M03,1.179
APUA42374715,1999,M04,1.505
APUA42374715,1999,M05,1.514
APUA42374715,1999,M06,1.446
APUA42374715,1999,M07,1.494
APUA42374715,1999,M08,1.550
APUA42374715,1999,M09,1.542
APUA42374715,1999,M10,1.508
APUA42374715,1999,M11,1.473
APUA42374715,1999,M12,1.508
APUA42374715,2000,M01,1.506
APUA42374715,2000,M02,1.538
APUA42374715,2000,M03,1.715
APUA42374715,2000,M04,1.798
APUA42374715,2000,M05,1.747
APUA42374715,2000,M06,1.695
APUA42374715,2000,M07,1.740
APUA42374715,2000,M08,1.751
APUA42374715,2000,M09,1.820
APUA42374715,2000,M10,1.836
APUA42374715,2000,M11,1.821
APUA42374715,2000,M12,1.785
APUA42374715,2001,M01,1.716
APUA42374715,2001,M02,1.659
APUA42374715,2001,M03,1.665
APUA42374715,2001,M04,1.664
APUA42374715,2001,M05,1.698
APUA42374715,2001,M06,1.726
APUA42374715,2001,M07,1.715
APUA42374715,2001,M08,1.625
APUA42374715,2001,M09,1.775
APUA42374715,2001,M10,1.759
APUA42374715,2001,M11,1.597
APUA42374715,2001,M12,1.395
APUA42374715,2002,M01,1.322
APUA42374715,2002,M02,1.301
APUA42374715,2002,M03,1.346
APUA42374715,2002,M04,1.531
APUA42374715,2002,M05,1.557
APUA42374715,2002,M06,1.563
APUA42374715,2002,M07,1.572
APUA42374715,2002,M08,1.597
APUA42374715,2002,M09,1.581
APUA42374715,2002,M10,1.526
APUA42374715,2002,M11,1.522
APUA42374715,2002,M12,1.495
APUA42374715,2003,M01,1.505
APUA42374715,2003,M02,1.742
APUA42374715,2003,M03,1.962
APUA42374715,2003,M04,1.898
APUA42374715,2003,M05,1.736
APUA42374715,2003,M06,1.663
APUA42374715,2003,M07,1.705
APUA42374715,2003,M08,1.871
APUA42374715,2003,M09,1.989
APUA42374715,2003,M10,1.786
APUA42374715,2003,M11,1.720
APUA42374715,2003,M12,1.640
APUA42374715,2004,M01,1.722
APUA42374715,2004,M02,1.782
APUA42374715,2004,M03,1.889
APUA42374715,2004,M04,2.023
APUA42374715,2004,M05,2.304
APUA42374715,2004,M06,2.382
APUA42374715,2004,M07,2.128
APUA42374715,2004,M08,2.056
APUA42374715,2004,M09,2.099
APUA42374715,2004,M10,2.174
APUA42374715,2004,M11,2.164
APUA42374715,2004,M12,2.034
APUA42374715,2005,M01,1.921
APUA42374715,2005,M02,2.040
APUA42374715,2005,M03,2.269
APUA42374715,2005,M04,2.558
APUA42374715,2005,M05,2.498
APUA42374715,2005,M06,2.413
APUA42374715,2005,M07,2.554
APUA42374715,2005,M08,2.717
APUA42374715,2005,M09,2.983
APUA42374715,2005,M10,2.913
APUA42374715,2005,M11,2.603
APUA42374715,2005,M12,2.335
APUA42374715,2006,M01,2.337
APUA42374715,2006,M02,2.386
APUA42374715,2006,M03,2.496
APUA42374715,2006,M04,2.878
APUA42374715,2006,M05,3.221
APUA42374715,2006,M06,3.219
APUA42374715,2006,M07,3.132
APUA42374715,2006,M08,3.110
APUA42374715,2006,M09,2.911
APUA42374715,2006,M10,2.642
APUA42374715,2006,M11,2.555
APUA42374715,2006,M12,2.679
APUA42374715,2007,M01,2.701
APUA42374715,2007,M02,2.574
APUA42374715,2007,M03,2.877
APUA42374715,2007,M04,3.199
APUA42374715,2007,M05,3.532
APUA42374715,2007,M06,3.302
APUA42374715,2007,M07,3.108
APUA42374715,2007,M08,2.942
APUA42374715,2007,M09,3.008
APUA42374715,2007,M10,3.122
APUA42374715,2007,M11,3.339
APUA42374715,2007,M12,3.275
APUA42374715,2008,M01,3.228
APUA42374715,2008,M02,3.297
APUA42374715,2008,M03,3.609
APUA42374715,2008,M04,3.714
APUA42374715,2008,M05,4.003
APUA42374715,2008,M06,4.420
APUA42374715,2008,M07,4.416
APUA42374715,2008,M08,4.131
APUA42374715,2008,M09,3.897
APUA42374715,2008,M10,3.332
APUA42374715,2008,M11,2.378
APUA42374715,2008,M12,1.966
APUA42374715,2009,M01,2.163
APUA42374715,2009,M02,2.315
APUA42374715,2009,M03,2.313
APUA42374715,2009,M04,2.454
APUA42374715,2009,M05,2.653
APUA42374715,2009,M06,2.988
APUA42374715,2009,M07,2.877
APUA42374715,2009,M08,3.000
APUA42374715,2009,M09,3.073
APUA42374715,2009,M10,2.932
APUA42374715,2009,M11,2.987
APUA42374715,2009,M12,2.949
APUA42374715,2010,M01,3.027
APUA42374715,2010,M02,2.962
APUA42374715,2010,M03,3.131
APUA42374715,2010,M04,3.216
APUA42374715,2010,M05,3.190
APUA42374715,2010,M06,3.118
APUA42374715,2010,M07,3.160
APUA42374715,2010,M08,3.239
APUA42374715,2010,M09,3.119
APUA42374715,2010,M10,3.183
APUA42374715,2010,M11,3.246
APUA42374715,2010,M12,3.306
APUA42374715,2011,M01,3.396
APUA42374715,2011,M02,3.501
APUA42374715,2011,M03,3.866
APUA42374715,2011,M04,4.082
APUA42374715,2011,M05,4.164
APUA42374715,2011,M06,4.032
APUA42374715,2011,M07,3.947
APUA42374715,2011,M08,3.922
APUA42374715,2011,M09,4.020
APUA42374715,2011,M10,3.977
APUA42374715,2011,M11,3.814
APUA42374715,2011,M12,3.581
APUA42374715,2012,M01,3.579
APUA42374715,2012,M02,3.720
APUA42374715,2012,M03,4.133
APUA42374715,2012,M04,4.220
APUA42374715,2012,M05,4.307
APUA42374715,2012,M06,4.123
APUA42374715,2012,M07,3.720
APUA42374715,2012,M08,3.985
APUA42374715,2012,M09,4.137
APUA42374715,2012,M10,4.106
APUA42374715,2012,M11,3.607
APUA42374715,2012,M12,3.474
APUA42374715,2013,M01,3.511
APUA42374715,2013,M02,3.758
APUA42374715,2013,M03,3.931
APUA42374715,2013,M04,3.791
APUA42374715,2013,M05,4.006
APUA42374715,2013,M06,3.920
APUA42374715,2013,M07,3.973
APUA42374715,2013,M08,3.927
APUA42374715,2013,M09,3.816
APUA42374715,2013,M10,3.600
APUA42374715,2013,M11,3.390
APUA42374715,2013,M12,3.438
APUA42374715,2014,M01,3.505
APUA42374715,2014,M02,3.473
APUA42374715,2014,M03,3.718
APUA42374715,2014,M04,3.897
APUA42374715,2014,M05,4.013
APUA42374715,2014,M06,4.063
APUA42374715,2014,M07,4.099
APUA42374715,2014,M08,3.966
APUA42374715,2014,M09,3.886
APUA42374715,2014,M10,3.539
APUA42374715,2014,M11,3.155
APUA42374715,2014,M12,2.991
APUA42374715,2015,M01,2.456
APUA42374715,2015,M02,2.465
APUA42374715,2015,M03,3.002
APUA42374715,2015,M04,2.844
APUA42374715,2015,M05,3.140
APUA42374715,2015,M06,3.218
APUA42374715,2015,M07,3.307
APUA42374715,2015,M08,3.208
APUA42374715,2015,M09,2.921
APUA42374715,2015,M10,2.608
APUA42374715,2015,M11,2.558
APUA42374715,2015,M12,2.494
APUA42374715,2016,M01,2.488
APUA42374715,2016,M02,2.170
APUA42374715,2016,M03,2.296
APUA42374715,2016,M04,2.412
APUA42374715,2016,M05,2.643
APUA42374715,2016,M06,2.744
APUA42374715,2016,M07,2.760
APUA42374715,2016,M08,2.690
APUA42374715,2016,M09,2.810
APUA42374715,2016,M10,2.830
APUA42374715,2016,M11,2.814
APUA42374715,2016,M12,2.698
APUA42374715,2017,M01,2.892
APUA42374715,2017,M02,2.878
APUA42374715,2017,M03,2.937
APUA42374715,2017,M04,3.003
APUA42374715,2017,M05,2.967
APUA42374715,2017,M06,2.936
APUA42374715,2017,M07,2.931
APUA42374715,2017,M08,2.981
APUA42374715,2017,M09,3.166
APUA42374716,1981,M09,1.484
APUA42374716,1981,M10,1.484
APUA42374716,1981,M11,1.478
APUA42374716,1981,M12,1.477
APUA42374716,1982,M01,1.469
APUA42374716,1982,M02,1.437
APUA42374716,1982,M03,1.397
APUA42374716,1982,M04,1.367
APUA42374716,1982,M05,1.357
APUA42374716,1982,M06,1.395
APUA42374716,1982,M07,1.426
APUA42374716,1982,M08,1.424
APUA42374716,1982,M09,1.405
APUA42374716,1982,M10,1.381
APUA42374716,1982,M11,1.368
APUA42374716,1982,M12,1.333
APUA42374716,1983,M01,1.300
APUA42374716,1983,M02,1.223
APUA42374716,1983,M03,1.186
APUA42374716,1983,M04,1.219
APUA42374716,1983,M05,1.286
APUA42374716,1983,M06,1.332
APUA42374716,1983,M07,1.419
APUA42374716,1983,M08,1.425
APUA42374716,1983,M09,1.419
APUA42374716,1983,M10,1.412
APUA42374716,1983,M11,1.385
APUA42374716,1983,M12,1.366
APUA42374716,1984,M01,1.342
APUA42374716,1984,M02,1.308
APUA42374716,1984,M03,1.294
APUA42374716,1984,M04,1.344
APUA42374716,1984,M05,1.371
APUA42374716,1984,M06,1.377
APUA42374716,1984,M07,1.373
APUA42374716,1984,M08,1.356
APUA42374716,1984,M09,1.361
APUA42374716,1984,M10,1.379
APUA42374716,1984,M11,1.383
APUA42374716,1984,M12,1.379
APUA42374716,1985,M01,1.367
APUA42374716,1985,M02,1.345
APUA42374716,1985,M03,1.333
APUA42374716,1985,M04,1.336
APUA42374716,1985,M05,1.365
APUA42374716,1985,M06,1.378
APUA42374716,1985,M07,1.374
APUA42374716,1985,M08,1.359
APUA42374716,1985,M09,1.345
APUA42374716,1985,M10,1.342
APUA42374716,1985,M11,1.329
APUA42374716,1985,M12,1.332
APUA42374716,1986,M01,1.329
APUA42374716,1986,M02,1.317
APUA42374716,1986,M03,1.218
APUA42374716,1986,M04,1.086
APUA42374716,1986,M05,1.093
APUA42374716,1986,M06,1.115
APUA42374716,1986,M07,1.109
APUA42374716,1986,M08,1.070
APUA42374716,1986,M09,1.074
APUA42374716,1986,M10,1.031
APUA42374716,1986,M11,0.981
APUA42374716,1986,M12,0.971
APUA42374716,1998,M01,1.459
APUA42374716,1998,M02,1.361
APUA42374716,1998,M03,1.268
APUA42374716,1998,M04,1.267
APUA42374716,1998,M05,1.309
APUA42374716,1998,M06,1.350
APUA42374716,1998,M07,1.344
APUA42374716,1998,M08,1.341
APUA42374716,1998,M09,1.337
APUA42374716,1998,M10,1.331
APUA42374716,1998,M11,1.315
APUA42374716,1998,M12,1.302
APUA42374716,1999,M01,1.292
APUA42374716,1999,M02,1.262
APUA42374716,1999,M03,1.291
APUA42374716,1999,M04,1.608
APUA42374716,1999,M05,1.622
APUA42374716,1999,M06,1.556
APUA42374716,1999,M07,1.610
APUA42374716,1999,M08,1.653
APUA42374716,1999,M09,1.651
APUA42374716,1999,M10,1.613
APUA42374716,1999,M11,1.585
APUA42374716,1999,M12,1.614
APUA42374716,2000,M01,1.611
APUA42374716,2000,M02,1.643
APUA42374716,2000,M03,1.824
APUA42374716,2000,M04,1.902
APUA42374716,2000,M05,1.857
APUA42374716,2000,M06,1.800
APUA42374716,2000,M07,1.814
APUA42374716,2000,M08,1.862
APUA42374716,2000,M09,1.923
APUA42374716,2000,M10,1.940
APUA42374716,2000,M11,1.921
APUA42374716,2000,M12,1.891
APUA42374716,2001,M01,1.824
APUA42374716,2001,M02,1.773
APUA42374716,2001,M03,1.771
APUA42374716,2001,M04,1.768
APUA42374716,2001,M05,1.801
APUA42374716,2001,M06,1.842
APUA42374716,2001,M07,1.827
APUA42374716,2001,M08,1.744
APUA42374716,2001,M09,1.889
APUA42374716,2001,M10,1.864
APUA42374716,2001,M11,1.706
APUA42374716,2001,M12,1.499
APUA42374716,2002,M01,1.424
APUA42374716,2002,M02,1.403
APUA42374716,2002,M03,1.443
APUA42374716,2002,M04,1.635
APUA42374716,2002,M05,1.667
APUA42374716,2002,M06,1.672
APUA42374716,2002,M07,1.676
APUA42374716,2002,M08,1.688
APUA42374716,2002,M09,1.684
APUA42374716,2002,M10,1.617
APUA42374716,2002,M11,1.630
APUA42374716,2002,M12,1.597
APUA42374716,2003,M01,1.609
APUA42374716,2003,M02,1.859
APUA42374716,2003,M03,2.064
APUA42374716,2003,M04,2.018
APUA42374716,2003,M05,1.837
APUA42374716,2003,M06,1.776
APUA42374716,2003,M07,1.809
APUA42374716,2003,M08,1.976
APUA42374716,2003,M09,2.076
APUA42374716,2003,M10,1.878
APUA42374716,2003,M11,1.806
APUA42374716,2003,M12,1.745
APUA42374716,2004,M01,1.836
APUA42374716,2004,M02,1.904
APUA42374716,2004,M03,2.006
APUA42374716,2004,M04,2.126
APUA42374716,2004,M05,2.428
APUA42374716,2004,M06,2.493
APUA42374716,2004,M07,2.237
APUA42374716,2004,M08,2.175
APUA42374716,2004,M09,2.216
APUA42374716,2004,M10,2.271
APUA42374716,2004,M11,2.264
APUA42374716,2004,M12,2.151
APUA42374716,2005,M01,2.037
APUA42374716,2005,M02,2.155
APUA42374716,2005,M03,2.384
APUA42374716,2005,M04,2.671
APUA42374716,2005,M05,2.628
APUA42374716,2005,M06,2.529
APUA42374716,2005,M07,2.649
APUA42374716,2005,M08,2.824
APUA42374716,2005,M09,3.090
APUA42374716,2005,M10,3.018
APUA42374716,2005,M11,2.708
APUA42374716,2005,M12,2.485
APUA42374716,2006,M01,2.449
APUA42374716,2006,M02,2.490
APUA42374716,2006,M03,2.637
APUA42374716,2006,M04,3.007
APUA42374716,2006,M05,3.341
APUA42374716,2006,M06,3.326
APUA42374716,2006,M07,3.242
APUA42374716,2006,M08,3.221
APUA42374716,2006,M09,3.006
APUA42374716,2006,M10,2.746
APUA42374716,2006,M11,2.671
APUA42374716,2006,M12,2.805
APUA42374716,2007,M01,2.819
APUA42374716,2007,M02,2.696
APUA42374716,2007,M03,3.014
APUA42374716,2007,M04,3.339
APUA42374716,2007,M05,3.622
APUA42374716,2007,M06,3.386
APUA42374716,2007,M07,3.204
APUA42374716,2007,M08,3.030
APUA42374716,2007,M09,3.121
